floorId	partitionId	location_x	location_y	timeStamp
92	95	366.38914097404887	267.82944699794933	23/10/25 03:04:09
92	95	366.9664389992253	267.3792836140563	23/10/25 03:04:09
92	95	367.71222751197973	266.7977353219632	23/10/25 03:04:09
92	95	368.14940342069076	266.4568358595725	23/10/25 03:04:09
92	95	368.66732316998446	266.05297425471804	23/10/25 03:04:09
92	95	369.1090021534177	265.7085634008684	23/10/25 03:04:09
92	95	369.85731636123137	265.1250456313391	23/10/25 03:04:09
92	95	370.48440659231363	264.6360554596787	23/10/25 03:04:09
92	95	370.48440659231363	264.6360554596787	23/10/25 03:04:09
92	95	371.1813597456961	264.092587828994	23/10/25 03:04:09
92	136	371.81291217517713	263.8455932476005	23/10/25 03:04:09
92	136	372.46753881961473	263.7123135097494	23/10/25 03:04:09
92	136	373.3280475169203	263.5371168926089	23/10/25 03:04:09
92	136	373.3280475169203	263.5371168926089	23/10/25 03:04:09
92	136	373.98306876882725	263.40375681403145	23/10/25 03:04:09
92	136	374.53093620832414	263.2922128838634	23/10/25 03:04:10
92	136	375.48655512885404	263.09765215173303	23/10/25 03:04:10
92	136	376.3119771357782	262.92959906432174	23/10/25 03:04:10
92	136	377.2237815478888	262.7439588157156	23/10/25 03:04:10
92	136	377.96034347679756	262.5939973351828	23/10/25 03:04:10
92	69	378.5732994278781	262.48726176815904	23/10/25 03:04:10
92	69	378.9981126868828	263.33457205439765	23/10/25 03:04:10
92	69	379.2982942113362	263.9332984077231	23/10/25 03:04:10
92	69	379.57495187703324	264.4851053039133	23/10/25 03:04:10
92	69	379.9758957867688	265.28480703572745	23/10/25 03:04:10
92	69	380.2049648016577	265.74169610041594	23/10/25 03:04:10
92	69	380.4902913074955	266.31079341131283	23/10/25 03:04:10
92	69	380.8480144293313	267.02428922231206	23/10/25 03:04:10
91	68	380.93574506649617	266.32058105140715	23/10/25 03:04:10
91	68	380.9931726852607	265.37546195043655	23/10/25 03:04:10
91	68	381.032731227738	264.7244244373682	23/10/25 03:04:10
91	68	381.0656394153958	264.18283560950385	23/10/25 03:04:11
91	68	381.12234562478005	263.2495891544768	23/10/25 03:04:11
91	68	380.5725011507724	262.84445862623477	23/10/25 03:04:11
91	68	379.8526204393966	262.50744091366624	23/10/25 03:04:11
91	68	379.0951147972091	262.1528087992707	23/10/25 03:04:11
91	61	378.3062771618948	261.91260797508795	23/10/25 03:04:11
91	61	377.7000105513038	261.93120196645	23/10/25 03:04:11
91	61	376.8250577729358	261.95803647146636	23/10/25 03:04:11
91	61	376.08103574456095	261.980855374779	23/10/25 03:04:11
91	61	375.43147030942924	262.0007773264071	23/10/25 03:04:11
91	61	374.63679117551993	262.02514986596873	23/10/25 03:04:11
91	61	373.7835155653516	262.05131953958715	23/10/25 03:04:11
91	61	373.1296290122553	262.07137401843795	23/10/25 03:04:11
91	61	372.41229880956047	262.0933742925082	23/10/25 03:04:11
91	61	371.7257928594667	262.11442919720366	23/10/25 03:04:11
91	61	370.93267785767426	262.1387537653636	23/10/25 03:04:12
91	61	370.32557016980354	262.1573735522806	23/10/25 03:04:12
91	61	369.4111226748173	262.185419346863	23/10/25 03:04:12
91	61	368.4376217879536	262.2152762889493	23/10/25 03:04:12
91	61	367.54610975309197	262.24261866074715	23/10/25 03:04:12
91	60	366.80421658363264	262.2312416502497	23/10/25 03:04:12
91	60	366.09292091662536	262.1361486848452	23/10/25 03:04:12
91	60	365.45087882748595	262.0503142154358	23/10/25 03:04:12
91	60	364.91588344180207	261.97879079688823	23/10/25 03:04:12
91	60	364.0729245975604	261.8660958095138	23/10/25 03:04:12
91	60	363.350209252597	261.7694761498088	23/10/25 03:04:12
91	60	362.65447505230753	261.67646359355746	23/10/25 03:04:12
91	60	361.7106322091769	261.550281445975	23/10/25 03:04:12
91	60	361.1635825400538	261.47714649285575	23/10/25 03:04:12
91	60	360.59989621557196	261.40178738884424	23/10/25 03:04:12
91	60	359.92742448918375	261.3118847877473	23/10/25 03:04:12
91	60	358.969676550209	261.18384367087907	23/10/25 03:04:13
91	60	358.033583323188	261.05869756781476	23/10/25 03:04:13
91	60	357.3648728640262	260.9692978097279	23/10/25 03:04:13
91	60	356.46503131886203	260.848998186248	23/10/25 03:04:13
91	60	355.58552286145294	260.73141688891593	23/10/25 03:04:13
91	59	355.0721162539717	260.7707971077975	23/10/25 03:04:13
91	59	354.21552941030694	260.8954638874948	23/10/25 03:04:13
91	59	353.53335381878117	260.9947470306024	23/10/25 03:04:13
91	59	352.629608567099	261.1262771971316	23/10/25 03:04:13
91	59	352.11982497641606	261.20047058343334	23/10/25 03:04:13
91	59	351.19641117097666	261.3348632913107	23/10/25 03:04:13
91	59	350.5637658663728	261.4269378467383	23/10/25 03:04:13
91	59	349.801323910823	261.5379028749868	23/10/25 03:04:13
91	59	348.8517068838527	261.6761091731266	23/10/25 03:04:13
91	59	348.1204956794653	261.7825289095535	23/10/25 03:04:13
91	59	347.31915386572985	261.89915538367467	23/10/25 03:04:13
91	59	346.6328614433801	261.99903768616133	23/10/25 03:04:14
91	59	345.6678970828473	262.1394776196486	23/10/25 03:04:14
91	59	345.05012963586506	262.2293868667806	23/10/25 03:04:14
91	59	344.485377766842	262.3115802805131	23/10/25 03:04:14
91	56	343.54684058439676	262.40664416299546	23/10/25 03:04:14
91	56	342.5619188091171	262.436114662684	23/10/25 03:04:14
91	56	341.964337620601	262.45399528698545	23/10/25 03:04:14
91	56	341.4432170196776	262.46958808317765	23/10/25 03:04:14
91	56	340.59128676464667	262.49507925511205	23/10/25 03:04:14
91	56	339.91261673741985	262.51538619250346	23/10/25 03:04:14
