floorId	partitionId	location_x	location_y	timeStamp
92	127	330.4387028928928	298.356749389362	23/10/25 03:04:09
92	127	331.2241341757367	297.99426164546384	23/10/25 03:04:09
92	127	331.83475888351995	297.7124496301703	23/10/25 03:04:09
92	127	332.4774601327297	297.41583383332676	23/10/25 03:04:09
92	127	333.30575783049045	297.0335626273083	23/10/25 03:04:09
92	127	334.0436410103405	296.6930190113782	23/10/25 03:04:09
92	127	334.7127767435942	296.38420332297	23/10/25 03:04:09
92	127	335.45224917934365	296.04292624276616	23/10/25 03:04:09
92	127	336.05243934956417	295.76592991544226	23/10/25 03:04:09
92	127	336.81290721494366	295.4149631448925	23/10/25 03:04:09
92	127	337.6303189508077	295.0377159656149	23/10/25 03:04:09
92	127	338.47661271143903	294.6471393198063	23/10/25 03:04:09
92	127	339.1143204207289	294.35282811288573	23/10/25 03:04:09
92	146	339.798353917018	294.4093793056198	23/10/25 03:04:09
92	146	340.3702068052236	294.4952492446912	23/10/25 03:04:10
92	146	341.08250792215006	294.60220901489174	23/10/25 03:04:10
92	146	341.9674762232859	294.7350966432766	23/10/25 03:04:10
92	146	342.9013001573256	294.8753204770165	23/10/25 03:04:10
92	146	343.5583079329562	294.9739773498354	23/10/25 03:04:10
92	146	344.1358735523596	295.06070511771213	23/10/25 03:04:10
92	146	344.79000672934416	295.15893033823784	23/10/25 03:04:10
92	146	345.31134784158144	295.23721538403646	23/10/25 03:04:10
92	146	346.04396658088365	295.34722606651087	23/10/25 03:04:10
92	146	346.7195712240003	295.4486754615167	23/10/25 03:04:10
92	146	347.31952391636526	295.5387648922106	23/10/25 03:04:10
92	146	347.98880609634404	295.63926490051995	23/10/25 03:04:10
92	146	348.9442880598011	295.7827409232491	23/10/25 03:04:10
92	146	349.613218491261	295.8831881126875	23/10/25 03:04:10
92	146	350.45170721392446	296.0090963261672	23/10/25 03:04:10
92	146	351.4192750918823	296.1543871805833	23/10/25 03:04:10
92	146	352.2042855813083	296.2722650549243	23/10/25 03:04:11
92	146	353.1013383456108	296.4069672970625	23/10/25 03:04:11
92	146	353.8733867607357	296.52289877478046	23/10/25 03:04:11
92	146	354.83268486448907	296.6669478325357	23/10/25 03:04:11
92	146	355.7528344590323	296.8051183152764	23/10/25 03:04:11
92	145	356.58728217398067	296.53237584755067	23/10/25 03:04:11
92	145	356.58728217398067	296.53237584755067	23/10/25 03:04:11
92	145	357.1631359670636	296.1989032419032	23/10/25 03:04:11
92	145	357.9924040583414	295.7186803198692	23/10/25 03:04:11
92	145	358.79422296873804	295.25435301227975	23/10/25 03:04:11
92	145	359.2646149029451	294.9819525768571	23/10/25 03:04:11
92	145	360.1173275916945	294.4881530645477	23/10/25 03:04:11
92	145	360.6326920158474	294.1897093980396	23/10/25 03:04:11
92	145	361.1791145521636	293.8732802120924	23/10/25 03:04:11
92	145	362.03355657935913	293.37847925287997	23/10/25 03:04:11
92	145	362.80525306536396	292.93159561497026	23/10/25 03:04:11
92	145	363.4636242421003	292.55033781233595	23/10/25 03:04:12
92	145	364.18674094829066	292.131586359976	23/10/25 03:04:12
92	145	365.02858346234245	291.6109630960217	23/10/25 03:04:12
92	145	365.7021128040366	290.93782244640715	23/10/25 03:04:12
92	145	366.40004749129133	290.2402905354952	23/10/25 03:04:12
92	145	366.7661071570955	289.8744421217983	23/10/25 03:04:12
92	145	367.25236589792473	289.3884639996586	23/10/25 03:04:12
92	145	367.7071032476856	288.93398907767215	23/10/25 03:04:12
92	145	368.3769525670506	288.2645263266552	23/10/25 03:04:12
92	145	368.96652799127537	287.67529114491657	23/10/25 03:04:12
92	145	369.6678130857913	286.974410760255	23/10/25 03:04:12
92	145	370.21961401067904	286.4229282782854	23/10/25 03:04:12
92	145	370.67154903135463	285.9712540681672	23/10/25 03:04:12
92	145	371.2731992478471	285.36995106249293	23/10/25 03:04:12
92	145	371.8494220382885	284.7940608087665	23/10/25 03:04:12
92	145	372.2368848982187	284.4068215526728	23/10/25 03:04:12
92	145	372.74767817148347	283.8963230569141	23/10/25 03:04:13
92	145	373.3258209405922	283.31851393253515	23/10/25 03:04:13
92	145	373.91016467070773	282.73450742570844	23/10/25 03:04:13
92	130	374.3124377394021	281.9472631949096	23/10/25 03:04:13
92	130	374.28089810373683	281.41424760083703	23/10/25 03:04:13
92	130	374.2281535270559	280.52287136009505	23/10/25 03:04:13
92	130	374.18634907703074	279.8163817861034	23/10/25 03:04:13
92	130	374.13087468952426	278.8788721101402	23/10/25 03:04:13
92	130	374.073708501218	277.91277122856127	23/10/25 03:04:13
92	130	374.0273643541596	277.12956138624554	23/10/25 03:04:13
92	130	373.98736895018794	276.4536444468625	23/10/25 03:04:13
92	130	373.9309016359452	275.49935444281164	23/10/25 03:04:13
92	130	373.89037117755197	274.81439515578165	23/10/25 03:04:13
92	130	373.847422642846	274.0885707048024	23/10/25 03:04:13
92	130	373.817452460031	273.5820786524801	23/10/25 03:04:13
92	130	373.77386799523777	272.84550706869135	23/10/25 03:04:14
92	130	373.7383724562044	272.24563724059317	23/10/25 03:04:14
92	130	373.6883850389666	271.40085662302675	23/10/25 03:04:14
92	132	373.96389354966885	270.52836343359627	23/10/25 03:04:14
92	132	374.19339057831286	269.89515218663684	23/10/25 03:04:14
