floorId	partitionId	location_x	location_y	timeStamp
92	104	350.4373518906927	280.2191381318074	23/10/25 03:04:09
92	104	351.1069053065398	280.41495987930483	23/10/25 03:04:09
92	104	351.97516641697507	280.6688969124158	23/10/25 03:04:09
92	104	352.57222748220624	280.84351709713746	23/10/25 03:04:09
92	104	353.2431007716591	281.0397248630613	23/10/25 03:04:09
92	104	353.72905716809504	281.18185068679	23/10/25 03:04:09
92	104	354.6486286105096	281.4507942580427	23/10/25 03:04:09
92	104	355.2065782666501	281.6139756773217	23/10/25 03:04:09
92	104	355.9864556624198	281.8420634606992	23/10/25 03:04:09
92	146	356.25239653974626	282.34642640378996	23/10/25 03:04:09
92	146	356.43837228313146	283.13698639570805	23/10/25 03:04:09
92	146	356.57164023627007	283.70349205950305	23/10/25 03:04:09
92	146	356.69290186887224	284.2189603326498	23/10/25 03:04:09
92	146	356.89740798510803	285.0882906585072	23/10/25 03:04:09
92	146	357.0595199396974	285.7774086218353	23/10/25 03:04:09
92	146	357.2210018059534	286.4638481572207	23/10/25 03:04:10
92	146	357.40235512131187	287.2347587766082	23/10/25 03:04:10
92	145	358.0178457614304	287.37868472535644	23/10/25 03:04:10
92	145	358.97342314729406	287.52297462417147	23/10/25 03:04:10
92	145	359.55315556226907	287.61051283168246	23/10/25 03:04:10
92	145	360.34235689517004	287.7296803445951	23/10/25 03:04:10
92	145	361.08145714632764	287.84128271404353	23/10/25 03:04:10
92	145	361.89836080781896	287.96463321228885	23/10/25 03:04:10
92	145	362.6554940138631	288.0789585147769	23/10/25 03:04:10
92	145	363.52710213976263	288.21056925625413	23/10/25 03:04:10
92	145	364.2776673998948	288.3239028146249	23/10/25 03:04:10
92	145	364.80314029647997	288.4032479646881	23/10/25 03:04:10
92	145	365.4396101530904	288.10624134858426	23/10/25 03:04:10
92	145	365.9953584279001	287.7441329093269	23/10/25 03:04:10
92	145	366.6597204794568	287.3112550822686	23/10/25 03:04:10
92	145	367.300906281205	286.8934781849412	23/10/25 03:04:11
92	145	367.89051561919354	286.5093069210291	23/10/25 03:04:11
92	145	368.7226741944067	285.9670980531954	23/10/25 03:04:11
92	145	369.53305802886007	285.43907693501234	23/10/25 03:04:11
92	145	370.3086986743799	284.93369340742527	23/10/25 03:04:11
92	145	370.9014646314063	284.54746538788305	23/10/25 03:04:11
92	145	371.66139944775455	284.05231529429176	23/10/25 03:04:11
92	145	372.1644315594866	283.7245550813824	23/10/25 03:04:11
92	145	372.7070001476981	283.37103411951415	23/10/25 03:04:11
92	145	373.2496087481928	283.0174870868759	23/10/25 03:04:11
92	145	374.0454604895017	282.4989346324859	23/10/25 03:04:11
92	131	374.50150671970596	281.81082644995917	23/10/25 03:04:11
92	131	374.7271425381068	281.1373035992964	23/10/25 03:04:11
92	131	374.9436281339064	280.49109416037066	23/10/25 03:04:11
92	131	375.2430139317179	279.59742764315234	23/10/25 03:04:11
92	131	375.552389868488	278.6739405641209	23/10/25 03:04:11
92	131	375.773794736482	278.01304709916127	23/10/25 03:04:12
92	131	375.9491518119013	277.4896062813099	23/10/25 03:04:12
92	131	376.2557594937945	276.5743824422605	23/10/25 03:04:12
92	131	376.50801860297844	275.82138907654684	23/10/25 03:04:12
92	131	376.744528287752	275.115407738003	23/10/25 03:04:12
92	131	376.9626965243129	274.4641756169064	23/10/25 03:04:12
92	131	377.1729838901781	273.83646789248695	23/10/25 03:04:12
92	131	377.4147212926304	273.1148818182305	23/10/25 03:04:12
92	131	377.7032728272823	272.25355557331403	23/10/25 03:04:12
92	131	377.89170832427476	271.6910756709656	23/10/25 03:04:12
92	136	378.0170335321402	270.81089407341386	23/10/25 03:04:12
92	136	378.0123522795671	270.2675185334017	23/10/25 03:04:12
92	136	378.00682435505126	269.6258657018073	23/10/25 03:04:12
92	136	377.999379295405	268.76168175904263	23/10/25 03:04:12
92	136	377.9912744356537	267.82091163922684	23/10/25 03:04:12
92	136	377.9859620946369	267.2042826230296	23/10/25 03:04:12
92	136	377.9788930177705	266.38374081297667	23/10/25 03:04:13
