floorId	partitionId	location_x	location_y	timeStamp
91	29	309.4913098976905	243.45371918850253	23/10/25 03:04:09
91	29	309.5270973219379	244.21450992275487	23/10/25 03:04:09
91	29	309.5525655109492	244.75592810596862	23/10/25 03:04:09
91	29	309.5785143089923	245.30756336699375	23/10/25 03:04:09
91	29	309.5785143089923	245.30756336699375	23/10/25 03:04:09
91	89	310.4011334029679	246.44143913862501	23/10/25 03:04:09
91	89	310.4011334029679	246.44143913862501	23/10/25 03:04:09
91	89	311.66295936271877	247.56080552434634	23/10/25 03:04:09
91	89	312.39100111765975	248.2066516979687	23/10/25 03:04:09
91	89	312.9227458844998	248.6783627237123	23/10/25 03:04:09
91	89	313.5803353534099	249.26171064219042	23/10/25 03:04:09
91	89	313.9634769467432	249.6015957247843	23/10/25 03:04:09
91	89	313.9634769467432	249.6015957247843	23/10/25 03:04:09
91	89	315.1761378156349	250.1121651729382	23/10/25 03:04:09
91	89	315.7882700776264	250.0141288128759	23/10/25 03:04:09
91	89	315.7882700776264	250.0141288128759	23/10/25 03:04:09
91	89	316.37724743584	249.9198008384435	23/10/25 03:04:10
91	89	317.97113355549493	249.66453117986282	23/10/25 03:04:10
91	89	317.97113355549493	249.66453117986282	23/10/25 03:04:10
91	89	319.8475317104552	249.3640156596688	23/10/25 03:04:10
91	89	319.8475317104552	249.3640156596688	23/10/25 03:04:10
91	89	320.58924442262384	249.11836571537407	23/10/25 03:04:10
91	89	321.38135299843117	249.11836571537407	23/10/25 03:04:10
91	89	322.13582961650377	248.86082107819814	23/10/25 03:04:10
91	89	323.4949787610771	248.7798568845708	23/10/25 03:04:10
91	89	323.4949787610771	248.64726563056252	23/10/25 03:04:10
91	89	325.1880331010982	248.50870488819777	23/10/25 03:04:10
91	89	325.1880331010982	248.50870488819777	23/10/25 03:04:10
91	89	325.9516571181172	248.3864062874981	23/10/25 03:04:10
91	89	327.02263105894207	248.2148839002636	23/10/25 03:04:10
91	89	327.02263105894207	248.11500698828232	23/10/25 03:04:10
91	89	328.3545050845777	248.00157692456193	23/10/25 03:04:10
91	89	328.3545050845777	248.00157692456193	23/10/25 03:04:11
91	89	329.618705940978	247.7991081803956	23/10/25 03:04:11
91	89	329.618705940978	247.7991081803956	23/10/25 03:04:11
91	89	331.3066708074712	247.5287712912964	23/10/25 03:04:11
91	9	332.04007563128624	247.48815567781193	23/10/25 03:04:11
91	9	332.04007563128624	247.48815567781193	23/10/25 03:04:11
91	9	333.49303615104475	247.6138444346129	23/10/25 03:04:11
91	9	333.49303615104475	247.6138444346129	23/10/25 03:04:11
91	9	334.10891827742734	247.66712149049178	23/10/25 03:04:11
91	9	335.58214000949533	247.79456294913965	23/10/25 03:04:11
91	9	336.2498584679913	247.85232412144964	23/10/25 03:04:11
91	9	336.2498584679913	247.85232412144964	23/10/25 03:04:11
91	9	337.09190047519326	247.9251652011763	23/10/25 03:04:11
91	9	338.57924807514047	248.05382862198232	23/10/25 03:04:11
91	9	338.57924807514047	248.05382862198232	23/10/25 03:04:11
