floorId	partitionId	location_x	location_y	timeStamp
91	1	342.02609538150216	269.1634542366569	23/10/25 03:04:09
91	1	342.1017675014532	269.7528363304825	23/10/25 03:04:09
91	1	342.1846804052675	270.3986142059654	23/10/25 03:04:09
91	1	342.25279119921976	270.9291039342524	23/10/25 03:04:09
91	1	342.3648480879455	271.80187350576085	23/10/25 03:04:09
91	1	342.3648480879455	271.80187350576085	23/10/25 03:04:09
91	1	342.4361302756714	272.35706404464844	23/10/25 03:04:09
91	1	342.6066425766272	273.6851211550535	23/10/25 03:04:09
91	1	342.6066425766272	273.6851211550535	23/10/25 03:04:09
91	1	342.7101321893102	274.491163388993	23/10/25 03:04:09
91	1	342.8049604984991	275.2297459403987	23/10/25 03:04:09
91	1	342.88236748226313	275.8326402454229	23/10/25 03:04:09
91	1	343.007712128225	276.8089032328306	23/10/25 03:04:09
91	2	343.6393842487269	277.0248082859031	23/10/25 03:04:09
91	2	344.2863308936667	277.0896796511795	23/10/25 03:04:09
91	44	345.55954551542067	277.04293929347693	23/10/25 03:04:09
91	44	345.55954551542067	277.04293929347693	23/10/25 03:04:10
91	44	347.06190748576427	276.839078885783	23/10/25 03:04:10
91	44	347.9660945509627	276.7163867866874	23/10/25 03:04:10
91	44	347.9660945509627	276.7163867866874	23/10/25 03:04:10
91	44	349.58881397045013	276.4961946832132	23/10/25 03:04:10
91	44	349.58881397045013	276.4961946832132	23/10/25 03:04:10
91	44	350.47122176384926	276.37645788471485	23/10/25 03:04:10
91	44	352.07817664690737	276.1584049227306	23/10/25 03:04:10
91	44	352.07817664690737	276.1584049227306	23/10/25 03:04:10
91	44	352.9821866465986	276.0357368502325	23/10/25 03:04:10
91	44	354.16547138677646	275.87517307511547	23/10/25 03:04:10
91	44	354.16547138677646	275.87517307511547	23/10/25 03:04:10
91	44	355.520860019225	275.6912559601665	23/10/25 03:04:10
91	44	355.520860019225	275.6912559601665	23/10/25 03:04:10
91	44	356.60346267567246	275.5443540661686	23/10/25 03:04:10
91	44	356.60346267567246	275.5443540661686	23/10/25 03:04:10
91	43	357.6942405589254	275.4013191230558	23/10/25 03:04:11
91	43	357.6942405589254	275.4013191230558	23/10/25 03:04:11
91	43	358.52806476239743	275.72730963391473	23/10/25 03:04:11
91	43	359.7979211380893	276.2237705508628	23/10/25 03:04:11
91	43	360.4037300148335	276.4606165723507	23/10/25 03:04:11
91	43	360.4037300148335	276.4606165723507	23/10/25 03:04:11
91	43	360.71762548071496	276.046421669841	23/10/25 03:04:11
91	43	360.71762548071496	276.046421669841	23/10/25 03:04:11
91	43	360.6880379370574	275.2599094437008	23/10/25 03:04:11
91	43	360.63778262498005	273.9239953227159	23/10/25 03:04:11
91	43	360.6076971573094	273.12424700883207	23/10/25 03:04:11
91	43	360.6076971573094	273.12424700883207	23/10/25 03:04:11
91	43	360.5794405041611	272.3731132402367	23/10/25 03:04:11
91	43	360.5598614604937	271.8526524206843	23/10/25 03:04:11
91	51	360.2976534536315	270.2741738950451	23/10/25 03:04:11
91	51	360.0511949548012	269.40615726747956	23/10/25 03:04:11
91	51	360.0511949548012	269.40615726747956	23/10/25 03:04:12
91	51	359.6533635660471	268.005011589627	23/10/25 03:04:12
91	51	359.4759437454686	267.38014632812144	23/10/25 03:04:12
91	51	359.4759437454686	267.38014632812144	23/10/25 03:04:12
91	51	359.28052012165546	265.9303201528539	23/10/25 03:04:12
